landuse;unit;geo\time;2016 ;2013 
TOTAL;KM2;SE214;3166 ;3166 
TOTAL;KM2;SE22;14341 ;14341 
TOTAL;KM2;SE221;3039 ;3039 
TOTAL;KM2;SE224;11302 ;11302 
TOTAL;KM2;SE23;34465 ;34465 
TOTAL;KM2;SE231;5687 ;5687 
TOTAL;KM2;SE232;28778 ;28778 
TOTAL;KM2;SE3;312432 ;312432 
TOTAL;KM2;SE31;71640 ;71640 
TOTAL;KM2;SE311;21789 ;21789 
TOTAL;KM2;SE312;30222 ;30222 
TOTAL;KM2;SE313;19629 ;19629 
TOTAL;KM2;SE32;76709 ;76709 
TOTAL;KM2;SE321;22957 ;22957 
TOTAL;KM2;SE322;53752 ;53752 
TOTAL;KM2;SE33;164083 ;164083 
TOTAL;KM2;SE331;58875 ;58875 
TOTAL;KM2;SE332;105208 ;105208 
TOTAL;KM2;SI;20273 ;20273 
TOTAL;KM2;SI0;20273 ;20273 
TOTAL;KM2;SI03;12433 ;12433 
TOTAL;KM2;SI031;1337 ;1337 
TOTAL;KM2;SI032;2170 ;2170 
TOTAL;KM2;SI033;1041 ;1041 
TOTAL;KM2;SI034;2301 ;2301 
TOTAL;KM2;SI035;485 ;485 
TOTAL;KM2;SI036;968 ;968 
TOTAL;KM2;SI037;2675 ;2675 
TOTAL;KM2;SI038;1456 ;1456 
TOTAL;KM2;SI04;7840 ;7840 
TOTAL;KM2;SI041;2334 ;2334 
TOTAL;KM2;SI042;2137 ;2137 
TOTAL;KM2;SI043;2325 ;2325 
TOTAL;KM2;SI044;1044 ;1044 
TOTAL;KM2;SK;49035 ;49035 
TOTAL;KM2;SK0;49035 ;49035 
TOTAL;KM2;SK01;2053 ;2053 
TOTAL;KM2;SK010;2053 ;2053 
TOTAL;KM2;SK02;14992 ;14992 
TOTAL;KM2;SK021;4146 ;4146 
TOTAL;KM2;SK022;4502 ;4502 
TOTAL;KM2;SK023;6344 ;6344 
TOTAL;KM2;SK03;16263 ;16263 
TOTAL;KM2;SK031;6809 ;6809 
TOTAL;KM2;SK032;9454 ;9454 
TOTAL;KM2;SK04;15727 ;15728 
TOTAL;KM2;SK041;8973 ;8973 
TOTAL;KM2;SK042;6754 ;6754 
TOTAL;KM2;TR;780270 ;780272 
TOTAL;KM2;TR1;5340 ;5340 
TOTAL;KM2;TR10;5340 ;5340 
TOTAL;KM2;TR100;5340 ;5340 
TOTAL;KM2;TR2;42906 ;42906 
TOTAL;KM2;TR21;18839 ;18839 
TOTAL;KM2;TR211;6386 ;6386 
TOTAL;KM2;TR212;5920 ;5920 
TOTAL;KM2;TR213;6533 ;6533 
TOTAL;KM2;TR22;24067 ;24067 
TOTAL;KM2;TR221;14367 ;14367 
TOTAL;KM2;TR222;9700 ;9700 
TOTAL;KM2;TR3;89180 ;89181 
TOTAL;KM2;TR31;11802 ;11802 
TOTAL;KM2;TR310;11802 ;11802 
TOTAL;KM2;TR32;32027 ;32027 
TOTAL;KM2;TR321;7803 ;7803 
TOTAL;KM2;TR322;11804 ;11804 
TOTAL;KM2;TR323;12420 ;12420 
TOTAL;KM2;TR33;45351 ;45352 
TOTAL;KM2;TR331;13236 ;13236 
TOTAL;KM2;TR332;14730 ;14730 
TOTAL;KM2;TR333;12016 ;12016 
TOTAL;KM2;TR334;5369 ;5369 
TOTAL;KM2;TR4;49324 ;49324 
TOTAL;KM2;TR41;29108 ;29107 
TOTAL;KM2;TR411;10893 ;10893 
TOTAL;KM2;TR412;13907 ;13907 
TOTAL;KM2;TR413;4308 ;4308 
TOTAL;KM2;TR42;20216 ;20217 
TOTAL;KM2;TR421;3600 ;3600 
TOTAL;KM2;TR422;4896 ;4896 
TOTAL;KM2;TR423;2574 ;2574 
TOTAL;KM2;TR424;8340 ;8340 
TOTAL;KM2;TR425;806 ;806 
TOTAL;KM2;TR5;75007 ;75006 
TOTAL;KM2;TR51;25460 ;25460 
TOTAL;KM2;TR510;25460 ;25460 
TOTAL;KM2;TR52;49547 ;49546 
TOTAL;KM2;TR521;40678 ;40678 
TOTAL;KM2;TR522;8869 ;8869 
TOTAL;KM2;TR6;89110 ;89109 
TOTAL;KM2;TR61;36562 ;36562 
TOTAL;KM2;TR611;20486 ;20486 
TOTAL;KM2;TR612;8942 ;8942 
TOTAL;KM2;TR613;7134 ;7134 
TOTAL;KM2;TR62;29251 ;29251 
TOTAL;KM2;TR621;13906 ;13906 
TOTAL;KM2;TR622;15345 ;15345 
TOTAL;KM2;TR63;23297 ;23296 
TOTAL;KM2;TR631;5640 ;5640 
TOTAL;KM2;TR632;14463 ;14463 
TOTAL;KM2;TR633;3194 ;3194 
TOTAL;KM2;TR7;91644 ;91645 
TOTAL;KM2;TR71;31862 ;31863 
TOTAL;KM2;TR711;4570 ;4570 
TOTAL;KM2;TR712;7995 ;7995 
TOTAL;KM2;TR713;7367 ;7367 
TOTAL;KM2;TR714;5394 ;5394 
TOTAL;KM2;TR715;6536 ;6536 
TOTAL;KM2;TR72;59782 ;59782 
TOTAL;KM2;TR721;17118 ;17118 
TOTAL;KM2;TR722;28583 ;28583 
TOTAL;KM2;TR723;14081 ;14081 
TOTAL;KM2;TR8;74038 ;74039 
TOTAL;KM2;TR81;9538 ;9538 
TOTAL;KM2;TR811;3333 ;3333 
TOTAL;KM2;TR812;4105 ;4105 
TOTAL;KM2;TR813;2100 ;2100 
TOTAL;KM2;TR82;26497 ;26497 
TOTAL;KM2;TR821;13177 ;13177 
TOTAL;KM2;TR822;7488 ;7488 
TOTAL;KM2;TR823;5832 ;5832 
TOTAL;KM2;TR83;38003 ;38004 
TOTAL;KM2;TR831;9433 ;9433 
TOTAL;KM2;TR832;10072 ;10072 
TOTAL;KM2;TR833;12794 ;12794 
TOTAL;KM2;TR834;5704 ;5704 
TOTAL;KM2;TR9;35058 ;35057 
TOTAL;KM2;TR90;35058 ;35057 
TOTAL;KM2;TR901;4631 ;4631 
TOTAL;KM2;TR902;5902 ;5902 
TOTAL;KM2;TR903;6782 ;6782 
TOTAL;KM2;TR904;3936 ;3936 
TOTAL;KM2;TR905;7368 ;7368 
TOTAL;KM2;TR906;6439 ;6439 
TOTAL;KM2;TRA;70766 ;70765 
TOTAL;KM2;TRA1;40818 ;40818 
TOTAL;KM2;TRA11;25338 ;25338 
TOTAL;KM2;TRA12;11741 ;11741 
TOTAL;KM2;TRA13;3739 ;3739 
TOTAL;KM2;TRA2;29948 ;29948 
TOTAL;KM2;TRA21;11381 ;11381 
TOTAL;KM2;TRA22;9959 ;9959 
TOTAL;KM2;TRA23;3483 ;3483 
TOTAL;KM2;TRA24;5125 ;5125 
TOTAL;KM2;TRB;81819 ;81820 
TOTAL;KM2;TRB1;37339 ;37339 
TOTAL;KM2;TRB11;12110 ;12110 
TOTAL;KM2;TRB12;9339 ;9339 
TOTAL;KM2;TRB13;8259 ;8259 
TOTAL;KM2;TRB14;7631 ;7631 
TOTAL;KM2;TRB2;44480 ;44481 
TOTAL;KM2;TRB21;20568 ;20568 
TOTAL;KM2;TRB22;8071 ;8071 
TOTAL;KM2;TRB23;8850 ;8850 
TOTAL;KM2;TRB24;6991 ;6991 
TOTAL;KM2;TRC;76078 ;76079 
TOTAL;KM2;TRC1;15734 ;15735 
TOTAL;KM2;TRC11;6844 ;6844 
TOTAL;KM2;TRC12;7529 ;7529 
TOTAL;KM2;TRC13;1361 ;1361 
TOTAL;KM2;TRC2;34511 ;34512 
TOTAL;KM2;TRC21;19301 ;19301 
TOTAL;KM2;TRC22;15210 ;15210 
TOTAL;KM2;TRC3;25833 ;25832 
TOTAL;KM2;TRC31;8697 ;8697 
TOTAL;KM2;TRC32;4661 ;4661 
TOTAL;KM2;TRC33;6998 ;6998 
TOTAL;KM2;TRC34;5477 ;5477 
TOTAL;KM2;UK;244381 ;248536 
TOTAL;KM2;UKC;8593 ;8676 
TOTAL;KM2;UKC1;3027 ;3047 
TOTAL;KM2;UKC11;299 ;308 
TOTAL;KM2;UKC12;299 ;308 
TOTAL;KM2;UKC13;197 ;197 
TOTAL;KM2;UKC14;2232 ;2233 
TOTAL;KM2;UKC2;5566 ;5630 
TOTAL;KM2;UKC21;5026 ;5078 
TOTAL;KM2;UKC22;403 ;412 
TOTAL;KM2;UKC23;137 ;140 
TOTAL;KM2;UKD;14164 ;14919 
TOTAL;KM2;UKD1;6822 ;7182 
TOTAL;KM2;UKD11;2073 ;2228 
TOTAL;KM2;UKD12;4749 ;4954 
TOTAL;KM2;UKD3;1276 ;1276 
TOTAL;KM2;UKD33;116 ;116 
TOTAL;KM2;UKD34;203 ;203 
TOTAL;KM2;UKD35;229 ;229 
TOTAL;KM2;UKD36;328 ;328 
TOTAL;KM2;UKD37;400 ;400 
TOTAL;KM2;UKD4;3076 ;3263 
TOTAL;KM2;UKD41;137 ;137 
TOTAL;KM2;UKD42;35 ;43 
TOTAL;KM2;UKD44;858 ;983 
TOTAL;KM2;UKD45;1005 ;1025 
TOTAL;KM2;UKD46;491 ;491 
TOTAL;KM2;UKD47;550 ;584 
TOTAL;KM2;UKD6;2264 ;2290 
TOTAL;KM2;UKD61;181 ;182 
TOTAL;KM2;UKD62;1166 ;1166 
TOTAL;KM2;UKD63;917 ;941 
TOTAL;KM2;UKD7;726 ;908 
TOTAL;KM2;UKD71;302 ;313 
TOTAL;KM2;UKD72;112 ;134 
TOTAL;KM2;UKD73;155 ;205 
TOTAL;KM2;UKD74;157 ;256 
TOTAL;KM2;UKE;15409 ;15562 
TOTAL;KM2;UKE1;3515 ;3656 
TOTAL;KM2;UKE11;71 ;82 
TOTAL;KM2;UKE12;2406 ;2495 
TOTAL;KM2;UKE13;1038 ;1079 
TOTAL;KM2;UKE2;8312 ;8325 
TOTAL;KM2;UKE21;272 ;272 
TOTAL;KM2;UKE22;8040 ;8053 
TOTAL;KM2;UKE3;1552 ;1552 
TOTAL;KM2;UKE31;1184 ;1184 
TOTAL;KM2;UKE32;368 ;368 
TOTAL;KM2;UKE4;2030 ;2029 
TOTAL;KM2;UKE41;366 ;366 
TOTAL;KM2;UKE42;552 ;552 
TOTAL;KM2;UKE44;773 ;773 
TOTAL;KM2;UKE45;339 ;339 
TOTAL;KM2;UKF;15643 ;15811 
TOTAL;KM2;UKF1;4788 ;4790 
TOTAL;KM2;UKF11;78 ;78 
TOTAL;KM2;UKF12;502 ;502 
TOTAL;KM2;UKF13;2049 ;2049 
TOTAL;KM2;UKF14;75 ;75 
TOTAL;KM2;UKF15;1475 ;1478 
TOTAL;KM2;UKF16;609 ;609 
TOTAL;KM2;UKF2;4918 ;4918 
TOTAL;KM2;UKF21;73 ;73 
TOTAL;KM2;UKF22;2478 ;2478 
TOTAL;KM2;UKF24;1380 ;1380 
TOTAL;KM2;UKF25;987 ;987 
TOTAL;KM2;UKF3;5937 ;6103 
TOTAL;KM2;UKF30;5937 ;6103 
TOTAL;KM2;UKG;13004 ;13004 
TOTAL;KM2;UKG1;5899 ;5898 
TOTAL;KM2;UKG11;2180 ;2180 
TOTAL;KM2;UKG12;1741 ;1741 
TOTAL;KM2;UKG13;1978 ;1978 
TOTAL;KM2;UKG2;6203 ;6204 
TOTAL;KM2;UKG21;290 ;290 
TOTAL;KM2;UKG22;3197 ;3197 
TOTAL;KM2;UKG23;93 ;93 
TOTAL;KM2;UKG24;2623 ;2623 
TOTAL;KM2;UKG3;902 ;902 
TOTAL;KM2;UKG31;268 ;268 
TOTAL;KM2;UKG32;178 ;178 
TOTAL;KM2;UKG33;99 ;99 
TOTAL;KM2;UKG36;98 ;98 
TOTAL;KM2;UKG37;86 ;86 
TOTAL;KM2;UKG38;104 ;104 
TOTAL;KM2;UKG39;69 ;69 
TOTAL;KM2;UKH;19136 ;19586 
TOTAL;KM2;UKH1;12580 ;12760 
TOTAL;KM2;UKH11;343 ;343 
TOTAL;KM2;UKH12;3053 ;3054 
TOTAL;KM2;UKH14;3802 ;3854 
TOTAL;KM2;UKH15;766 ;776 
TOTAL;KM2;UKH16;2403 ;2519 
TOTAL;KM2;UKH17;2213 ;2214 
TOTAL;KM2;UKH2;2878 ;2879 
TOTAL;KM2;UKH21;43 ;43 
TOTAL;KM2;UKH23;1643 ;1643 
TOTAL;KM2;UKH24;476 ;476 
TOTAL;KM2;UKH25;716 ;716 
TOTAL;KM2;UKH3;3678 ;3948 
TOTAL;KM2;UKH31;42 ;68 
TOTAL;KM2;UKH32;163 ;184 
TOTAL;KM2;UKH34;1283 ;1324 
TOTAL;KM2;UKH35;1011 ;1011 
TOTAL;KM2;UKH36;854 ;923 
TOTAL;KM2;UKH37;325 ;438 
TOTAL;KM2;UKI;1572 ;1595 
TOTAL;KM2;UKI3;109 ;112 
TOTAL;KM2;UKI31;25 ;25 
TOTAL;KM2;UKI32;21 ;22 
TOTAL;KM2;UKI33;29 ;30 
TOTAL;KM2;UKI34;34 ;35 
TOTAL;KM2;UKI4;210 ;216 
TOTAL;KM2;UKI41;55 ;58 
TOTAL;KM2;UKI42;20 ;22 
TOTAL;KM2;UKI43;44 ;44 
TOTAL;KM2;UKI44;64 ;65 
TOTAL;KM2;UKI45;27 ;27 
TOTAL;KM2;UKI5;433 ;444 
TOTAL;KM2;UKI51;108 ;115 
TOTAL;KM2;UKI52;148 ;152 
TOTAL;KM2;UKI53;95 ;95 
TOTAL;KM2;UKI54;82 ;82 
TOTAL;KM2;UKI6;355 ;355 
TOTAL;KM2;UKI61;150 ;150 
TOTAL;KM2;UKI62;86 ;86 
TOTAL;KM2;UKI63;119 ;119 
TOTAL;KM2;UKI7;465 ;467 
TOTAL;KM2;UKI71;87 ;87 
TOTAL;KM2;UKI72;43 ;43 
TOTAL;KM2;UKI73;56 ;56 
TOTAL;KM2;UKI74;166 ;166 
TOTAL;KM2;UKI75;113 ;115 
TOTAL;KM2;UKJ;19090 ;19405 
TOTAL;KM2;UKJ1;5744 ;5743 
TOTAL;KM2;UKJ11;1264 ;1264 
TOTAL;KM2;UKJ12;309 ;309 
TOTAL;KM2;UKJ13;1565 ;1565 
TOTAL;KM2;UKJ14;2606 ;2606 
TOTAL;KM2;UKJ2;5457 ;5504 
TOTAL;KM2;UKJ21;83 ;85 
TOTAL;KM2;UKJ22;1713 ;1725 
TOTAL;KM2;UKJ25;1000 ;1000 
TOTAL;KM2;UKJ26;670 ;670 
TOTAL;KM2;UKJ27;1082 ;1114 
TOTAL;KM2;UKJ28;909 ;910 
TOTAL;KM2;UKJ3;4149 ;4249 
TOTAL;KM2;UKJ31;40 ;60 
TOTAL;KM2;UKJ32;50 ;56 
TOTAL;KM2;UKJ34;380 ;395 
TOTAL;KM2;UKJ35;235 ;270 
TOTAL;KM2;UKJ36;2556 ;2580 
TOTAL;KM2;UKJ37;888 ;888 
TOTAL;KM2;UKJ4;3740 ;3908 
TOTAL;KM2;UKJ41;194 ;269 
TOTAL;KM2;UKJ43;546 ;603 
TOTAL;KM2;UKJ44;1084 ;1119 
TOTAL;KM2;UKJ45;974 ;974 
TOTAL;KM2;UKJ46;942 ;943 
TOTAL;KM2;UKK;23852 ;24389 
TOTAL;KM2;UKK1;7471 ;7704 
TOTAL;KM2;UKK11;110 ;235 
TOTAL;KM2;UKK12;1223 ;1279 
TOTAL;KM2;UKK13;2653 ;2705 
TOTAL;KM2;UKK14;230 ;230 
TOTAL;KM2;UKK15;3255 ;3255 
TOTAL;KM2;UKK2;6105 ;6209 
TOTAL;KM2;UKK21;111 ;122 
TOTAL;KM2;UKK22;2542 ;2573 
TOTAL;KM2;UKK23;3452 ;3514 
TOTAL;KM2;UKK3;3566 ;3636 
TOTAL;KM2;UKK30;3566 ;3636 
TOTAL;KM2;UKK4;6710 ;6840 
TOTAL;KM2;UKK41;80 ;84 
TOTAL;KM2;UKK42;63 ;119 
TOTAL;KM2;UKK43;6567 ;6636 
TOTAL;KM2;UKL;20781 ;21224 
TOTAL;KM2;UKL1;13131 ;13443 
TOTAL;KM2;UKL11;714 ;749 
TOTAL;KM2;UKL12;2548 ;2622 
TOTAL;KM2;UKL13;1969 ;2000 
TOTAL;KM2;UKL14;5779 ;5895 
TOTAL;KM2;UKL15;536 ;536 
TOTAL;KM2;UKL16;512 ;512 
TOTAL;KM2;UKL17;693 ;707 
TOTAL;KM2;UKL18;380 ;421 
TOTAL;KM2;UKL2;7650 ;7782 
TOTAL;KM2;UKL21;1041 ;1104 
TOTAL;KM2;UKL22;473 ;489 
TOTAL;KM2;UKL23;941 ;993 
TOTAL;KM2;UKL24;5195 ;5195 
TOTAL;KM2;UKM;78802 ;80234 
TOTAL;KM2;UKM2;:;18296 
TOTAL;KM2;UKM21;:;2266 
TOTAL;KM2;UKM22;:;1538 
TOTAL;KM2;UKM23;:;1056 
TOTAL;KM2;UKM24;:;4743 
TOTAL;KM2;UKM25;:;273 
TOTAL;KM2;UKM26;:;315 
TOTAL;KM2;UKM27;:;7674 
TOTAL;KM2;UKM28;:;432 
TOTAL;KM2;UKM3;:;13419 
TOTAL;KM2;UKM31;:;751 
TOTAL;KM2;UKM32;:;6673 
TOTAL;KM2;UKM33;:;1720 
TOTAL;KM2;UKM34;:;176 
TOTAL;KM2;UKM35;:;617 
TOTAL;KM2;UKM36;:;472 
TOTAL;KM2;UKM37;:;1235 
TOTAL;KM2;UKM38;:;1774 
TOTAL;KM2;UKM5;6504 ;6544 
TOTAL;KM2;UKM50;6504 ;6544 
TOTAL;KM2;UKM6;41046 ;41974 
TOTAL;KM2;UKM61;13064 ;13240 
TOTAL;KM2;UKM62;7939 ;7983 
TOTAL;KM2;UKM63;14469 ;14740 
TOTAL;KM2;UKM64;3092 ;3268 
TOTAL;KM2;UKM65;1013 ;1086 
TOTAL;KM2;UKM66;1469 ;1656 
TOTAL;KM2;UKM7;13389 ;:
TOTAL;KM2;UKM71;2245 ;:
TOTAL;KM2;UKM72;1484 ;:
TOTAL;KM2;UKM73;1034 ;:
TOTAL;KM2;UKM75;263 ;:
TOTAL;KM2;UKM76;297 ;:
TOTAL;KM2;UKM77;7637 ;:
TOTAL;KM2;UKM78;429 ;:
TOTAL;KM2;UKM8;1978 ;:
TOTAL;KM2;UKM81;733 ;:
TOTAL;KM2;UKM82;175 ;:
TOTAL;KM2;UKM83;598 ;:
TOTAL;KM2;UKM84;472 ;:
TOTAL;KM2;UKM9;15885 ;:
TOTAL;KM2;UKM91;4739 ;:
TOTAL;KM2;UKM92;6438 ;:
TOTAL;KM2;UKM93;1710 ;:
TOTAL;KM2;UKM94;1224 ;:
TOTAL;KM2;UKM95;1774 ;:
TOTAL;KM2;UKN;14335 ;14130 
TOTAL;KM2;UKN0;14335 ;14130 
TOTAL;KM2;UKN01;:;110 
TOTAL;KM2;UKN02;:;846 
TOTAL;KM2;UKN03;:;3402 
TOTAL;KM2;UKN04;:;3220 
TOTAL;KM2;UKN05;:;6552 
TOTAL;KM2;UKN06;138 ;:
TOTAL;KM2;UKN07;1437 ;:
TOTAL;KM2;UKN08;1683 ;:
TOTAL;KM2;UKN09;567 ;:
TOTAL;KM2;UKN10;1252 ;:
TOTAL;KM2;UKN11;1958 ;:
TOTAL;KM2;UKN12;1986 ;:
TOTAL;KM2;UKN13;728 ;:
TOTAL;KM2;UKN14;511 ;:
TOTAL;KM2;UKN15;1062 ;:
TOTAL;KM2;UKN16;3013 ;:
